citric acid,alcohol,volatile acidity,avg_volatile_acidity,Avg_FixedAcidity,Avg_Sulphates,quality
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,10.2,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.42,9.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.66,9.0,0.52,0.52,8.3478,0.56512,3
0.02,9.95,0.52,0.52,8.3478,0.56512,3
0.0,9.8,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.02,11.0,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.0,10.7,0.52,0.52,8.3478,0.56512,3
0.49,8.4,0.52,0.52,8.3478,0.56512,3
0.0,10.9,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
0.05,9.7,0.52,0.52,8.3478,0.56512,3
